,Country Name,Year,Country Code,solar_twh,wind_twh,hydro_twh,nuclear_twh,biogeo_twh,electbyfuel_gas,electbyfuel_coal,electbyfuel_oil,electbyfuel_other,elect_twh,CO2 Emissions (kt),GDP (current US$),Population
642,South Africa,2015,ZAF,2.749,3.071,0.73,12.237,0.316528,0.0,224.431472,3.936,2.919,250.39,425063.1,346709790458.563,55876504.0
643,South Africa,2016,ZAF,3.274,4.209,0.624,15.026,0.331492,0.0,226.287508,0.029,3.294,253.075,425682.9,323585509674.481,56422274.0
644,South Africa,2017,ZAF,4.239,7.022,0.776,14.193,0.386364,0.0,224.218636,0.118,4.479,255.432,435214.5,381448814653.456,56641209.0
645,South Africa,2018,ZAF,4.573,6.41,1.103,11.58,0.431334,0.0,226.446666,1.202,4.59,256.336,439644.6,404158882459.024,57339635.0
646,South Africa,2019,ZAF,4.903,6.632,0.741,13.252,0.431334,0.0,220.230666,1.328,5.06,252.578,446626.0,388531226582.351,58087055.0
647,South Africa,2020,ZAF,5.7,6.411,1.465,9.903,0.431334,0.0,209.296666,1.457,4.795,239.459,393241.6,337619569570.511,58801927.0
648,Spain,1990,ESP,0.006,0.014,25.414,54.268,0.542,1.509,60.663,8.604,0.9,151.92,214950.6,536558591250.408,38867322.0
649,Spain,1991,ESP,0.007,0.015,27.282,55.578,0.542,1.361,59.715,10.156,1.141,155.797,222099.7,577166174539.632,38966376.0
650,Spain,1992,ESP,0.008,0.103,18.92,55.782,0.575,1.711,65.14,14.329,2.15,158.718,232369.6,630916018202.503,39157685.0
651,Spain,1993,ESP,0.009,0.116,24.377,56.06,0.579,1.196,63.388,9.544,1.529,156.798,218079.8,525075636030.854,39361262.0
652,Spain,1994,ESP,0.01,0.175,28.18,55.313,0.639,3.229,62.613,10.509,1.18,161.848,228452.7,530562634455.347,39549108.0
653,Spain,1995,ESP,0.015,0.27,23.112,55.455,1.011,3.75,67.079,14.623,1.77,167.085,240567.3,614609020549.773,39724050.0
654,Spain,1996,ESP,0.012,0.364,39.802,56.33,1.083,6.767,54.67,13.92,1.505,174.453,230113.2,642588992512.807,39889852.0
655,Spain,1997,ESP,0.013,0.742,34.778,55.298,1.463,18.174,63.976,14.103,1.849,190.396,248603.1,590077272727.273,40057389.0
656,Spain,1998,ESP,0.015,1.352,34.005,58.993,1.531,16.212,63.166,17.499,2.436,195.209,256215.5,619214834614.099,40223509.0
657,Spain,1999,ESP,0.017,2.744,22.863,58.852,1.724,19.058,75.436,24.445,3.312,208.451,278300.5,634907542858.302,40386875.0
658,Spain,2000,ESP,0.018,4.727,29.57,62.206,1.493,20.178,80.858,22.578,2.844,224.472,293314.3,598363313494.903,40567864.0
659,Spain,2001,ESP,0.024,6.759,41.027,63.708,1.631,23.358,71.734,24.632,3.17,236.043,294786.8,627830029412.205,40850412.0
660,Spain,2002,ESP,0.03,9.342,22.92,63.016,2.586,32.386,82.457,28.593,3.633,244.963,312753.3,708756677088.629,41431558.0
661,Spain,2003,ESP,0.041,12.075,41.054,61.875,3.184,39.368,75.955,24.002,3.173,260.727,318657.7,907491523174.116,42187645.0
662,Spain,2004,ESP,0.056,15.7,31.676,63.606,3.33,55.46,80.323,26.802,3.054,280.007,335560.3,1069055675273.75,42921895.0
663,Spain,2005,ESP,0.041,21.176,17.872,57.539,2.653,79.011,80.767,29.414,5.604,294.077,350499.8,1153715822717.51,43653155.0
664,Spain,2006,ESP,0.119,23.297,25.89,60.126,2.774,90.57,67.978,24.158,4.542,299.454,341776.3,1260398977831.76,44397319.0
665,Spain,2007,ESP,0.508,27.568,27.233,55.103,2.898,94.799,74.085,18.832,4.026,305.052,354683.1,1474002579820.0,45226803.0
666,Spain,2008,ESP,2.578,32.946,23.532,58.973,3.255,120.798,49.973,18.309,3.394,313.758,324274.2,1631863493552.34,45954106.0
667,Spain,2009,ESP,6.066934673,37.88690305,26.35247791,52.7613,3.40880922,109.5885417,36.86402714,20.0748282,3.298066176,296.301888,288131.2,1491472923706.64,46362946.0
668,Spain,2010,ESP,7.064428643,43.68135736,42.03569621,61.6134,3.8176439,97.20825417,24.18428695,17.13645971,3.689419118,300.4309461,274140.6,1422108199783.37,46576897.0
669,Spain,2011,ESP,8.679536284,42.433,30.596,57.73099999,4.515,84.517,44.927,15.171,3.189160102,291.7586964,275470.1,1480710495710.13,46742697.0
670,Spain,2012,ESP,11.96590945,49.472,20.545,61.47,4.97700946,73.308,55.991,15.321,4.50701,297.5569289,270280.4,1324750738725.0,46773055.0
671,Spain,2013,ESP,13.11088913,55.76712989,36.77989838,56.731333,5.290420845,57.0943273,41.57136997,13.85390153,5.058355045,285.2576251,243794.9,1355579535912.56,46620045.0
672,Spain,2014,ESP,13.67302681,52.013,39.169,57.305,5.414056768,47.273,45.295,14.121,4.487040945,278.7501245,241979.9,1371820537888.6,46480882.0
673,Spain,2015,ESP,13.85842969,49.325,28.14,57.305,5.764167334,52.498,52.676,17.241,4.212167334,281.0197644,257251.2,1196156971279.69,46444832.0
674,Spain,2016,ESP,13.64170068,48.914,36.38557083,58.61896057,5.664680366,52.83066025,37.38211646,16.76316382,4.429220006,274.630073,248252.1,1233554967011.71,46484062.0
675,Spain,2017,ESP,14.32067117,49.127,18.322,58.1120239,6.078,64.037,46.349,15.766005,3.519995,275.6316951,264723.7,1313245330197.66,46593236.0
676,Spain,2018,ESP,12.744,50.896,34.334,55.766,6.175546925,58.00200147,38.71629685,14.49897953,3.319175225,274.452,258373.2,1421702715218.01,46797754.0
677,Spain,2019,ESP,15.10828678,53.08907023,22.4860773,58.27718939,5.63706481,83.16327629,14.12822737,12.29407009,3.31754328,267.5008055,241886.5,1394320055129.38,47134837.0
678,Spain,2020,ESP,20.66714114,56.443675,30.5067275,58.299429,6.137238905,69.73944624,6.14963734,10.7035786,4.726081033,263.3729548,202705.8,1276962685648.23,47365655.0
679,Thailand,1990,THA,0.0,0.0,4.90011,0.0,0.025009,17.76506,11.05285,10.36948,1e-06,44.11251,88005.8,85343189320.7519,55228410.0
680,Thailand,1991,THA,0.0,0.0,4.50535,0.0,0.029667,19.051186,13.78522,12.748964,3e-06,50.12039,96403.4,98234713407.7323,56099865.0
681,Thailand,1992,THA,0.0,0.0,4.15894,0.0,0.020861,22.94304,14.81505,15.09026,0.0,57.02815,106917.2,111452745855.989,56939020.0
682,Thailand,1993,THA,0.0,0.0,3.612501,0.0,0.029429,27.95316,13.503754,18.238485,1e-06,63.33733,123371.7,128889262554.627,57776082.0
683,Thailand,1994,THA,0.0,0.0,4.403602,0.0,0.05076354,31.484798,14.130908,21.032357,1.46e-06,71.10243,137725.0,146683779608.917,58610010.0
684,Thailand,1995,THA,0.0,0.0,6.593011,0.0,0.14274906,33.86326225,15.16511264,23.97307,5.05e-06,79.73721,156293.3,169278918603.436,59424834.0
685,Thailand,1996,THA,0.0,0.0,7.215002,0.0,0.20712081,36.4333442,17.58007204,25.556094,-3.05e-06,86.99163,175594.0,183035238433.438,60211096.0
686,Thailand,1997,THA,0.0,0.0,7.082,0.0,0.273500265,44.57367363,19.02579449,21.706792,-0.000480387,92.66128,181502.8,150180454390.446,60989108.0
687,Thailand,1998,THA,0.0,0.0,5.088822,0.0,0.309511095,49.02112797,16.59047822,18.523073,-2.288e-06,89.53301,160408.9,113675595413.496,61745217.0
688,Thailand,1999,THA,0.0,0.0,3.409668,0.0,0.447433287,53.80443463,16.63319553,15.886583,0.033975552,90.21529,169086.0,126669212337.245,62442651.0
689,Thailand,2000,THA,0.0,0.0,5.891444,0.0,0.526897491,61.09455887,18.19733869,9.719366,0.091664953,95.52127,168941.4,126392223203.461,63066603.0
690,Thailand,2001,THA,0.0,0.0,6.174345,0.0,0.621087839,71.22877932,20.29602911,2.668024,-0.001075264,100.98719,178776.6,120296476180.402,63649892.0
691,Thailand,2002,THA,0.0,0.0,7.36694,0.0,0.752402167,78.91024132,19.29150584,2.120368,0.000232675,108.44169,190573.9,134300903357.962,64222580.0
692,Thailand,2003,THA,0.0,0.0,7.207755,0.0,1.231493312,85.68782651,19.3013799,2.509575,-0.003409726,115.93462,195675.5,152280616469.478,64776956.0
693,Thailand,2004,THA,0.0,0.0,5.896294,0.0,1.841917895,90.28905108,20.40447907,5.700621,0.00029696,124.13266,213439.9,172895685509.275,65311166.0
694,Thailand,2005,THA,0.0,0.0,5.671181,0.0,1.856268039,94.46762247,20.61430465,7.81685,8.3841e-05,130.42631,222096.8,189318407487.959,65821360.0
695,Thailand,2006,THA,0.03648,0.000131,7.95005,0.0,1.987855895,94.43845636,24.46837955,7.885362,-4.807e-06,136.76671,224693.7,221758294724.764,66319525.0
696,Thailand,2007,THA,0.03876,0.000394,7.961357,0.0,2.417632854,98.24347063,30.88111235,2.994809,4.166e-06,142.53754,231901.7,262942624565.273,66826754.0
697,Thailand,2008,THA,0.03888,0.000482,6.95069,0.0,2.138383233,104.457921,30.8376399,1.013365,-1.1e-06,145.43736,233893.7,291382985568.988,67328239.0
698,Thailand,2009,THA,0.0444,0.001,6.965736,0.0,2.250892026,106.3433103,29.8080629,0.493302,-3.196e-06,145.9067,224850.1,281710629173.199,67813654.0
699,Thailand,2010,THA,0.05832,0.003924,5.346753,0.0,3.36397149,118.438151,29.76400401,0.599895,2.609e-06,157.5750211,240768.3,341104766329.17,68270489.0
700,Thailand,2011,THA,0.09444,0.005,7.934922,0.0,3.977224259,108.2613222,31.71172917,1.33087,0.0,153.3155068,238968.5,370818735569.86,68712846.0
701,Thailand,2012,THA,0.498475,0.017179,8.431217,0.0,4.695535945,119.3684492,34.58260757,1.362718,1.1665e-06,168.9561829,256286.0,397558329541.972,69157023.0
702,Thailand,2013,THA,1.257475,0.351304,5.412084,0.0,5.625131489,119.2178992,35.35219342,1.417583,-8.77794e-06,168.6336613,264681.0,420333659152.573,69578602.0
703,Thailand,2014,THA,1.933475,0.396,5.163573,0.0,6.716030143,120.3141608,37.57191759,1.669025436,-1.53302e-06,173.7641804,261377.0,407339036017.221,69960943.0
704,Thailand,2015,THA,2.378,0.328,3.760733,0.0,7.335485322,128.5249962,34.58211125,0.922614035,-1.15071e-05,177.8319283,268853.3,401296242133.903,70294397.0
705,Thailand,2016,THA,3.553,0.383,3.543078,0.0,8.601202342,126.1495904,37.10715626,0.491497049,-4.84283e-06,179.8285192,267916.3,413366345843.744,70607037.0
706,Thailand,2017,THA,4.543,1.109,4.687186,0.0,9.292017923,121.0441631,35.73245011,0.330299466,-9.671e-06,176.738107,267137.1,456356812774.563,70898202.0
707,Thailand,2018,THA,4.537,1.641,7.597013,0.0,11.74474394,116.2651761,35.79642368,0.177198575,7.432e-06,177.7585627,264483.6,506754212432.991,71127802.0
708,Thailand,2019,THA,5.146,3.67,6.309958,0.0,12.58642497,121.8406207,35.82522046,1.12480183,-4.303e-06,186.5030216,274466.7,543976695638.812,71307763.0
709,Thailand,2020,THA,5.031,3.22,4.539848,0.0,12.2891179,113.8591534,36.82316808,0.721561,1.509e-06,176.4838499,265478.9,500457261548.076,71475664.0
710,Turkiye,1990,TUR,0.0,0.0,23.1476,0.0,0.0801,10.1923,20.1813,3.9417,0.0,57.543,139197.9,150676194826.809,54324142.0
711,Turkiye,1991,TUR,0.0,0.0,22.6833,0.0,0.1197,12.5886,21.5615,3.2932,0.0,60.2463,143796.1,151041399039.068,55321172.0
712,Turkiye,1992,TUR,0.0,0.0,26.568,0.0,0.1167,10.8137,24.5708,5.273,0.0,67.3422,149797.2,159094972321.748,56302037.0
713,Turkiye,1993,TUR,0.0,0.0,33.9509,0.0,0.134,10.7882,23.7599,5.1745,0.0,73.8075,155579.5,180421862247.805,57296008.0
714,Turkiye,1994,TUR,0.0,0.0,30.5859,0.0,0.13,13.8223,28.2347,5.5488,0.0,78.3217,153823.1,130651877908.195,58310245.0
715,Turkiye,1995,TUR,0.0,0.0,35.5409,0.0,0.3083,16.5793,28.0469,5.772,0.0,86.2474,168150.5,169319354340.48,59305490.0
716,Turkiye,1996,TUR,0.0,0.0,40.4752,0.0,0.2591,17.1742,30.4136,6.5396,0.0,94.8617,185337.7,181464650312.271,60293786.0
717,Turkiye,1997,TUR,0.0,0.0,39.8161,0.0,0.3768,22.0856,33.86,7.1573,0.0,103.2958,193428.4,189878399894.643,61277426.0
718,Turkiye,1998,TUR,0.0,0.0055,42.229,0.0,0.326,24.8375,35.6875,7.9233,0.0136,111.0224,193687.6,275941726172.383,62242204.0
719,Turkiye,1999,TUR,0.0,0.0205,34.6775,0.0,0.2139,36.3459,37.0309,8.0795,0.0717,116.4399,192651.4,256395983758.49,63185615.0
720,Turkiye,2000,TUR,0.0,0.0334,30.8785,0.0,0.2415,46.2169,38.1863,9.3108,0.0542,124.9216,216396.5,274294842523.054,64113547.0
721,Turkiye,2001,TUR,0.0,0.0624,24.0099,0.0,0.2736,49.5492,38.4175,10.3662,0.0459,122.7247,197771.1,201753110088.579,65072018.0
722,Turkiye,2002,TUR,0.0,0.048,33.6838,0.0,0.2346,52.4965,32.1491,10.7438,0.0437,129.3995,208107.6,240249005455.218,65988663.0
723,Turkiye,2003,TUR,0.0,0.0614,35.3295,0.0,0.1676,63.536,32.2529,9.1962,0.0369,140.5805,219158.6,314595528425.307,66867327.0
724,Turkiye,2004,TUR,0.0,0.0577,46.0837,0.0,0.1692,62.2418,34.4476,7.6703,0.028,150.6983,224601.2,408865358516.587,67785075.0
725,Turkiye,2005,TUR,0.0,0.059,39.5605,0.0,0.1284,73.4449,43.1925,5.4825,0.0884,161.9562,235003.0,506314676837.415,68704715.0
726,Turkiye,2006,TUR,0.0,0.1305,44.2442,0.0,0.14785,80.6912,46.6495,4.3404,0.09615,176.2998,261083.6,557075996577.466,69601333.0
727,Turkiye,2007,TUR,0.0,0.3511,35.8508,0.0,0.254942,95.0248,53.4309,6.5268,0.118787409,191.5581294,288967.8,681321173796.053,70468869.0
728,Turkiye,2008,TUR,0.0,0.8465,33.2698,0.0,0.304695,98.6853,57.7156,7.5185,0.079605,198.42,287205.0,770449308781.338,71320726.0
729,Turkiye,2009,TUR,0.0,1.49537,35.9584,0.0,0.687389,96.0947,55.6851,4.803526,0.088449,194.812934,288307.2,649289418603.013,72225639.0
730,Turkiye,2010,TUR,0.0024,2.91643,51.79546,0.0,1.001144,98.1437,55.0464,2.18,0.124596,211.21013,297814.0,776967457763.602,73195345.0
731,Turkiye,2011,TUR,0.002861538,4.7239,52.33856,0.0,1.037141,104.0476,66.2179,0.9036,0.126359,229.3979215,318641.2,838785514058.562,74173854.0
732,Turkiye,2012,TUR,0.004257787,5.86075,57.86501,0.0,1.491272,104.4992,68.0131,1.6387,0.128768,239.5010578,329797.8,880555912745.582,75277439.0
733,Turkiye,2013,TUR,0.006784615,7.55745,59.42051,0.0,2.242158,105.116347,63.786076,1.738826,0.292583,240.1607346,319088.6,957798998031.277,76576117.0
734,Turkiye,2014,TUR,0.0174,8.52005,40.6447,0.0,3.446564,120.576031,76.262682,2.145289,0.350059,251.962775,341671.5,938934430070.659,78112073.0
735,Turkiye,2015,TUR,0.19412,11.65247,67.14584,0.0,4.665543,99.21870095,76.16560654,2.223939724,0.517137,261.7833572,353413.8,864313960482.343,79646178.0
736,Turkiye,2016,TUR,1.0431,15.5171,67.2309,0.0,7.1901,89.2271,92.2731,1.9263,0.0,274.4077,376399.0,869682954136.208,81019394.0
737,Turkiye,2017,TUR,2.8893,17.9038,58.2185,0.0,9.0998,110.49,97.4763,1.1999,-0.0001,297.2775,418098.2,858988578709.755,82089826.0
738,Turkiye,2018,TUR,7.7998,19.9492,59.9385,0.0,11.0539,92.4828,113.2486,0.3291,0.0,304.8019,414111.9,778476714087.962,82809304.0
739,Turkiye,2019,TUR,9.2498,21.7307,88.8228,0.0,13.5759,57.2882,112.8941,0.336,0.0001,303.8976,398772.9,759934804372.319,83481684.0
740,Turkiye,2020,TUR,10.9502,24.8282,78.0943,0.0,15.7643,70.9313,105.8121,0.3227,0.0,306.7031,407406.2,720288811761.915,84135428.0
741,United States,1990,USA,0.370794949,2.816767677,292.2809141,607.2228189,57.45931526,400.8227462,1725.155171,135.9787118,10.67240875,3232.779649,4844517.4,5963144000000.0,249623000.0
742,United States,1991,USA,0.478252873,2.980758586,287.3260141,644.8053547,60.55176316,410.2720613,1722.535851,128.7651323,13.00921453,3270.724402,4807496.5,6158129000000.0,252981000.0
743,United States,1992,USA,0.408844477,2.916689899,251.4256778,651.3434347,64.81541211,434.488572,1757.501372,107.6926484,13.79728314,3284.389935,4879626.1,6520327000000.0,256514000.0
744,United States,1993,USA,0.475161892,3.036188889,279.2509455,642.4118042,66.92472368,446.1578473,1831.210785,121.2776129,13.93280363,3404.677873,4995209.5,6858559000000.0,259919000.0
745,United States,1994,USA,0.501872793,3.481928283,259.3413212,674.1471916,66.35485737,494.8587978,1832.271952,113.8720247,13.6961353,3458.526081,5066803.0,7287236000000.0,263126000.0
746,United States,1995,USA,0.514471573,3.196215152,311.2198152,708.84434,63.26507947,533.3956398,1853.006902,80.16566129,13.72307209,3567.331197,5117036.9,7639749000000.0,266278000.0
747,United States,1996,USA,0.541341217,3.266736364,347.5494798,710.2405747,64.82596,489.307071,1945.7542,87.53895161,14.36192447,3663.386239,5273486.3,8073122000000.0,269394000.0
748,United States,1997,USA,0.532695728,3.321247475,355.9731212,661.7307063,65.82008368,515.4824409,1998.243409,99.52136882,15.75225674,3716.377329,5543349.4,8577554457000.0,272657000.0
749,United States,1998,USA,0.524659346,3.056258586,322.0892737,709.1601095,65.61712579,571.2441978,2029.040774,138.4948097,16.5811863,3855.808395,5590536.3,9062818202000.0,275854000.0
750,United States,1999,USA,0.51834207,4.533331313,316.6051818,766.5832884,66.47772053,598.2754054,2037.863243,126.9471376,18.2940618,3936.097712,5609017.3,9631174489000.0,279040000.0
751,United States,2000,USA,0.518512654,5.649758586,272.7613505,793.5715158,66.58282211,646.2775903,2129.268123,119.5924355,18.0309984,4052.253106,5775807.2,10250947997000.0,282162411.0
752,United States,2001,USA,0.574351055,6.805384848,210.24,809.2908505,66.83043579,687.2356118,2056.984317,134.2798075,12.22713092,3984.46789,5748261.8,10581929774000.0,284968955.0
753,United States,2002,USA,0.601597598,10.45886869,258.1675788,821.1200916,71.78935684,743.016929,2090.960256,101.685371,13.97548879,4111.775538,5593024.4,10929112955000.0,287625193.0
754,United States,2003,USA,0.610654318,11.30047071,269.9709677,803.9291526,71.33214,698.8253108,2139.0718,128.3931645,14.545181,4137.978842,5658992.0,11456442041000.0,290107933.0
755,United States,2004,USA,0.698132438,14.28660707,262.5546444,830.0298811,71.94537263,763.5484054,2143.605355,130.2635022,14.75084734,4231.682747,5738286.0,12217193198000.0,292805298.0
756,United States,2005,USA,0.748900634,17.99045354,266.4277444,823.1435421,72.59806,818.2368323,2178.857194,131.4247495,13.35915624,4322.786632,5753493.2,13039199193000.0,295516599.0
757,United States,2006,USA,0.824432129,26.85771414,285.5440141,828.6511958,73.08227053,877.8933011,2155.578433,68.99614409,13.52413552,4330.951641,5653081.0,13815586948000.0,298379912.0
758,United States,2007,USA,1.095410499,34.79790606,243.0440626,848.8681611,73.86955053,964.0750441,2182.697783,70.68707312,12.7020304,4431.837021,5736319.3,14474226905000.0,301231207.0
759,United States,2008,USA,1.633062564,55.92232323,251.0538616,848.6404579,73.55147368,949.4415043,2147.858197,49.72323871,12.28199821,4390.106117,5558378.9,14769857911000.0,304093966.0
760,United States,2009,USA,2.075960394,74.63245657,271.5330798,840.8995684,73.15986105,990.299657,1899.501462,41.86722043,12.52409457,4206.493361,5156424.9,14478064934000.0,306771529.0
761,United States,2010,USA,3.013036421,95.60832929,257.2746838,849.4403168,75.06184632,1062.040037,1998.49792,39.85055161,13.46426351,4394.250985,5392109.4,15048964444000.0,309327143.0
762,United States,2011,USA,4.738904128,121.390504,316.0953414,831.7940705,75.77515895,1089.988096,1876.340005,32.45402688,14.80104819,4363.377155,5173591.2,15599728123000.0,311583481.0
763,United States,2012,USA,9.037013756,142.2441444,274.0300273,809.8223674,77.03610211,1318.16578,1640.796269,24.9349914,14.50250746,4310.569202,4956053.0,16253972230000.0,313877662.0
764,United States,2013,USA,16.03969548,169.535096,266.5498485,830.5436558,80.66553158,1209.500602,1713.943713,29.20907957,14.30566562,4330.292888,5092097.2,16843190993000.0,316059947.0
765,United States,2014,USA,29.21616162,183.4901838,255.7505798,839.1220863,84.07022947,1211.435609,1713.690469,32.50737849,13.99871896,4363.281416,5107208.6,17550680174000.0,318386329.0
766,United States,2015,USA,39.42626263,192.644998,246.4531283,839.1346074,83.73626526,1435.126885,1468.295586,30.37499892,14.67330427,4349.866036,4990703.7,18206020741000.0,320738994.0
767,United States,2016,USA,55.42020202,229.2854162,263.7636626,848.0988926,82.72256632,1483.087013,1346.18934,26.02667312,14.28351848,4348.877284,4894499.2,18695110842000.0,323071755.0
768,United States,2017,USA,78.05757576,256.8714091,296.8064465,847.3154053,82.80032105,1395.379062,1310.004562,22.99994086,13.56418068,4303.798904,4819365.1,19477336549000.0,325122128.0
769,United States,2018,USA,94.30808081,275.4216707,289.514596,849.5626074,81.89320632,1582.626915,1250.483966,27.12433118,13.56544425,4464.500817,4975300.4,20533057312000.0,326838199.0
770,United States,2019,USA,107.9737374,298.871196,285.4676636,852.0097495,76.82054316,1708.099828,1051.126781,19.72122903,13.99192154,4414.082649,4817710.4,21380976119000.0,328329953.0
771,United States,2020,USA,132.0414141,341.3515646,282.7804949,831.4514347,74.31679053,1749.236172,844.3133065,18.64625269,13.47639863,4287.613829,4320532.5,21060473613000.0,331511512.0
772,Ukraine,1990,UKR,0.0,0.0,10.514,76.179,0.0,49.889,114.033,48.011,0.209,298.835,688618.9,81393558423.4406,51891400.0
773,Ukraine,1991,UKR,0.0,0.0,11.71,75.131,0.0,46.431,106.667,38.528,0.216,278.683,651932.0,77350733982.4458,52000500.0
774,Ukraine,1992,UKR,0.0,0.0,7.883,73.75,0.0,42.235,105.831,22.618,0.207,252.524,574642.6,73945908383.7046,52150400.0
775,Ukraine,1993,UKR,0.0,0.0,11.039,75.243,0.0,38.888,87.602,16.936,0.198,229.906,499314.9,65648559903.0571,52179200.0
776,Ukraine,1994,UKR,0.0,0.0,12.118,68.848,0.0,34.26,77.088,10.399,0.209,202.922,415669.9,52549553403.0304,51921400.0
777,Ukraine,1995,UKR,0.0,0.0,9.953,70.523,0.0,32.726,70.228,10.391,0.197,194.018,399250.1,48213867647.4523,51512800.0
778,Ukraine,1996,UKR,0.0,0.0,8.632,79.577,0.0,33.275,56.354,4.947,0.201,182.986,346111.3,44558841762.3667,51057800.0
779,Ukraine,1997,UKR,0.0,0.0,9.856,79.433,0.0,31.017,55.193,2.327,0.176,178.002,328244.8,50151522612.0082,50594600.0
780,Ukraine,1998,UKR,0.0,0.003,15.739,75.239,0.0,29.197,50.22,2.248,0.176,172.822,309288.0,41882529044.5491,50144500.0
781,Ukraine,1999,UKR,0.0,0.003,14.324,72.065,0.0,30.254,53.871,1.427,0.176,172.12,305725.1,31580642102.4386,49674000.0
782,Ukraine,2000,UKR,0.0,0.006,11.274,77.341,0.0,29.947,51.514,1.187,0.176,171.445,297376.8,32375081951.1418,49176500.0
783,Ukraine,2001,UKR,0.0,0.016,12.032,76.169,0.0,30.357,53.168,1.061,0.169,172.972,300552.9,39309580983.2282,48662400.0
784,Ukraine,2002,UKR,0.0,0.022,9.627,77.99,0.0,30.494,54.629,0.81,0.162,173.734,303940.8,43956163612.0433,48202470.0
785,Ukraine,2003,UKR,0.0,0.031,9.238,81.406,0.0,34.24,54.643,0.65,0.152,180.36,330228.5,52010352502.0057,47812949.0
786,Ukraine,2004,UKR,0.0,0.033,11.753,87.022,0.0,37.524,45.128,0.57,0.135,182.165,307135.6,67220154164.3166,47451626.0
787,Ukraine,2005,UKR,0.0,0.038,12.363,88.756,0.0,34.157,50.013,0.586,0.142,186.055,295405.2,89238865118.5263,47105171.0
788,Ukraine,2006,UKR,0.0,0.035,12.886,90.225,0.0,24.45,64.942,0.695,0.148,193.381,303989.4,111884752475.248,46787786.0
789,Ukraine,2007,UKR,0.0,0.045,10.143,92.542,0.281,22.448,70.037,0.639,0.116,196.251,312141.5,148733861386.139,46509355.0
790,Ukraine,2008,UKR,0.0,0.045,11.512,89.841,0.264,19.313,70.629,0.982,0.0,192.586,301195.3,188110375778.931,46258189.0
791,Ukraine,2009,UKR,0.0,0.043,11.936,82.924,0.139,11.688,65.195,1.694,0.0,173.619,251616.6,121552148243.748,46053331.0
792,Ukraine,2010,UKR,0.0,0.05,13.152,89.152,0.188,15.703,69.76,0.822,0.001,188.828,268924.6,141209163012.941,45870741.0
793,Ukraine,2011,UKR,0.0301,0.0895,10.94383,90.2477,0.134,18.451,74.49567,0.555,0.0,194.9468,283342.4,169333838743.705,45706086.0
794,Ukraine,2012,UKR,0.3333,0.2882,10.47863,90.1374,0.134,16.039,80.41717,0.535,0.515,198.8777,277110.2,182591746211.418,45593342.0
795,Ukraine,2013,UKR,0.57,0.6386,13.80481,83.209,0.101,13.983,81.00989,0.39,0.671,194.3773,270268.7,190498811460.028,45489648.0
796,Ukraine,2014,UKR,0.429,1.1302,8.47827,88.3891,0.13,12.714,70.48583,0.216,0.843,182.8154,237728.7,133503867181.971,45272155.0
797,Ukraine,2015,UKR,0.4765,1.0844,5.39632,87.6274,0.145,10.102,56.53068,0.746,1.574,163.6823,191067.8,91030968761.4155,45154036.0
798,Ukraine,2016,UKR,0.4908,0.9538,7.6758,80.95,0.136,9.831,61.288,1.6145,1.633,164.5729,201655.4,93355868977.6619,45004673.0
799,Ukraine,2017,UKR,0.7217,0.9834,8.94761028,85.5762,0.2099,7.3805,49.32528972,1.3135,1.5742,156.0323,174938.3,112090503817.399,44831135.0
800,Ukraine,2018,UKR,1.1075,1.1884,10.4277,84.3981,0.3005,10.5705,49.0601,1.221,1.579,159.8528,185623.8,130891086689.522,44622518.0
801,Ukraine,2019,UKR,2.9328,2.0202,6.5083,83.0027,0.4069,11.927,45.5293,0.467,1.3468,154.141,174599.9,153883045524.931,44386203.0
802,Ukraine,2020,UKR,5.3692,3.2643,7.5638031,76.2027,0.7554,14.1948,40.1991969,0.252,0.0,147.8014,165663.6,156617719786.254,44132049.0
803,United Arab Emirates,1990,ARE,0.0,0.0,0.0,0.0,0.0,17.07958168,0.0,0.001418321,0.0,17.081,55210.4,50701443748.2975,1900151.0
804,United Arab Emirates,1991,ARE,0.0,0.0,0.0,0.0,0.0,17.22055927,0.0,0.001440728,0.0,17.222,61564.1,51552165622.4462,2008383.0
805,United Arab Emirates,1992,ARE,0.0,0.0,0.0,0.0,0.0,18.68744948,0.0,0.001550519,0.0,18.689,59702.8,54239171887.769,2116231.0
806,United Arab Emirates,1993,ARE,0.0,0.0,0.0,0.0,0.0,21.72819405,0.0,0.001805951,0.0,21.73,63620.2,55625170253.337,2223284.0
807,United Arab Emirates,1994,ARE,0.0,0.0,0.0,0.0,0.0,23.73402824,0.0,0.001971758,0.0,23.736,70779.6,59305093979.842,2329024.0
808,United Arab Emirates,1995,ARE,0.0,0.0,0.0,0.0,0.0,24.98026127,0.0,0.001738732,0.0,24.982,75166.7,65743666575.8649,2433988.0
809,United Arab Emirates,1996,ARE,0.0,0.0,0.0,0.0,0.0,26.56999463,0.0,0.002005367,0.0,26.572,78528.3,73571233996.1863,2572735.0
810,United Arab Emirates,1997,ARE,0.0,0.0,0.0,0.0,0.0,28.4613695,0.0,0.002630504,0.0,28.464,81440.9,78839008444.5655,2746119.0
811,United Arab Emirates,1998,ARE,0.0,0.0,0.0,0.0,0.0,33.38926867,0.0,0.002731333,0.0,33.392,83449.6,75674336283.1858,2921130.0
812,United Arab Emirates,1999,ARE,0.0,0.0,0.0,0.0,0.0,37.12318128,0.0,0.002818718,0.0,37.126,85679.8,84445473110.9598,3097563.0
